"hugoGeneSymbol","756412","111881","451816","243836","402265","611662","139137","685753","627981","108939","629210","809037","107700","373672","615873","607047","155171","815421","605713","246134","373346","349225","208265","395076","637752","331192","327133","541165","802778","794428","625800","422450","613188","120001","166412","672734","828199","708387","229824","851180","587388","277848","517446","227832","495440","141782","972307","540539","891645","591180","766301","614044","284355","961350","894491","233962","552313","415039","930853","930172","489973","709559","714205","635862","519738","924812","604380","973837","375455","655703","646233","367682","108969","153880","849605","997702","706943","726091","568331","348009","160120","596079","125385","920479","789497","282644","484867","564234","139771","420523","654956","145513","957408","520258","876511","872188","388581","833536","227881","683374","771813","225836","181819","460776","840501","932200","267306","129837","239061","974618","797427","197942","111038","597253","491526","157463","570148","151230","666450","570380","255388","127675","790722","477816","298101","632408","835137","803514","202956","362993","809649","220664","941191","414286","697871","496205","284593","248255","771443","889049","531672","641246","894128","578975","335091","406190","781335","628692","580632","783578","910706","782334","836114","944419","159352","374121","573881","676048","178649","245655","553141","382853","778020","885590","443708","622078","627118","916645","427321","581648","903880","913225","201873","345574","953262","357017","380239","178815","575372","922433","350331","527320","791944","629606-GPL16233","728182","183831","264678","962472","515141","411684","198891","573586","316996","190224","461824","479417","906042","988443","180027","845663","134526","623086","814299","211408","286984","733962","192548","255078","515105","273745","374106","890414","563856","222135","349639","386664","651541","426106","122795","729270","697098","942017","307659","677915","233832","994987","360937","590220","405717","640463","650589","291515","955953","340186","640927","109980","489504","234272","259206","904269","507198","800710","255535","725455","698094","934459","478484","166782","435313","202539","306127","129973","959366","228340","539291","572731","572235","946927","596458","835658","660915","318569","819622","600536","566011","318438","422013","663467","188511","573919","602943","378401","859699","188091","111674","511851","229144","812089","749097","437968","728714","395379","294176","299364","303947","766967","726381","592535","443444","962827","775346","515565","442637","238790","327142","262131","169536","151481","630758","549172","174903","680881","790070","889225","723918","742477","579881","203254","423619","154293","746731","282082","433144","883886","223526","520471","172283","720065","451482","417654","234723","883696","117424","380769","572444","925691","765671","836983","746265","287300","944536","112606","598798","960963","376676","950742","289420","641977","326433","539876","622315","366120","769972","547405","918979","845783","767081","464547","884011","949444","797639","264305","277888","753109","220471","266840","378885","220925","131595","604199","947398","689480","146033","564701","641697","522140","413211","306401","571995","506623","498985","172168","786003","663144","960029","618717","152090","460642","515281","414844","848003","131961","795996","683457","105513","518000","501303","139973","778527","345907","963604","861745","860901","724384","621179","568953","779739","863161","679787","910188","401215","345460","999733","285339","572793","843554","467622","798604","890372","208650","532183","432114","474874","651145","614434","521860","215932","793155","618240","490805","239910","294265","199960","227055","786753","253531","590299","580541","654064","791321","422454","213672","929391","477994","913527","259899","676630","894673","870077","866660","685795","218503","802308","741535","362150","317402","188700","547892","738041","900959","130892","893874","618860","628788","504838","794128","882553","732137","332655","845147","535415","851223","342959","971492","269899","729732","635632","509012","991818","290413","319324","157270","748611","689076","587604","601489","917762","516834","607843","318407","689452","712917","609151","145777","254060","491779","180663","293142","706639","563681","409288","774840","301665","783427","831848","323721","275626","296123","237158","906795","212307","229328","327917","887594","661730","156163","202535","399478","418593","200222","555214","296841","683896","356431","879224","752469","116603","664111","760901","165925","430441","329941","820348","748583","201831","938719","728287","275034","219545","982086","102212","721099","397505","109874","896852","535569","965265","992609","653927","318293","150547","111344","797499","639663","768214","294739","691753","539904","453596","118307","825363","955035","179568","280375","924895","706169","760011","221686","355942","104268","780272","800447","335536","125130","402384","896621","301968","567907","412772","356684","856159","862244","254273","690089","416434","598835","839274","136536","882538","439489","987914","437162","284443","923968","115987","804979","105286","144302","552549","411950","435279","204939","688955","700549","328160","228192","875089","462582","196064","829491","801641","213913","414971","573605","103939","824512","928446","631337","516763","685182","317641","587691","174904","695521","899692","172366","329076","146987","905264","655128","309830","653325","929980","712276","649198","974181","299962","417474","851488","535779","263143","629606-GPL20078","209967","343898","531988","963303","631299","987995","624777","637566","755914","363669","345483","261304","727804","654021","203060","820807","604326","688291","530095","705381","396723","677910","666147","179369","982505","375954","320538","266509","100899","803677","799149","182346","943633","429220","901705","712785","845079","330134","771151","629371","169918","570966","745633","734997","792181","467686","287961","520986","252748","454808","597907","790397","987728","609642","889721","465008","865416","493519","138027","788149","823618","317131","383456","834418","123660","736721","233191","407539","895653","824234","283070","542392","413961","130580","375342","490023","787415","885871","728149","995480","528833","408692","805136","132463","726940","517870","652480","199115","783764","752372","808714","928815","241705","148357","591810","411008","162562","687288","120422","898618","628823","349330","524170","240957","584561","421917","115638","928170","223030","970839","507249","724293","796558","384830","586207","559021","962153","711476","361701","924071","241998","109623","111646","515284","196024","221375","847272","916586","786480","452703","167271","884266","498024","279902","551795","240035","613961","342142","554577","570685","986734","999264","988665","494022","623569","493775","355292","767934","571276","528479","981664","102011","689188","164468","483667","273691","250274","527581","410083","830486","510543","690410","550421","119928","550157","122287","518576","300724","674897","943879","567201","411806","575457","138425","810965","901807","208303","282777","930903","912836","572016","395249","759418","313243","687733","831702","268937","473468","676365","591079","125418","719713","342996","419590","924868","877463","846156","983841","466267","455828","380972","953885","133650","377460","151980","765773","240432","462605","536253","442669","860243","472799","117707","781642","493472","966016","127791","235995","824350","941926","914968","703455","981461","313672","637051","733276","357034","324021","236470","706418","646600","456432","727255","644609","459311","311316","128051","460812","503034","589502","462581","940186","602451","793684","414256","559263","666715","159284","153327","581180","494296","425173","255577","213328","494946","873686","104384","436371","311455","802105","257735","122579","168044","247641","703401","804233","484894","242370","356399","371528","177795","658541","391942","489194","473505","935460","181442","896939","289107","848371","478055","347516","369040","651401","899381","218249","423979","668752","116165","934906","815493","103693","502486","114087","301289","442981","847753","553012","142688","353318","640043","111004","830958","636424","152197","485637","149654","857165","421829","341238","655795","660534","692885","424541","841336","497010","128675","478655","990443","231633","892390","597873","574091","483910","326202","456506","922872","625854","735673","543795","431061","683173","664658","473365","622688","783771","303685","960490","333145","701790","616994","458196","209397","299840","147139","446263","500826","194024","832056","663197","644186","962664","950131","492612","792412","586091"
"BLK",6.0043,4.8761,5.5504,4.9903,6.8141,10.677,6.5098,6.4269,6.8283,6.5088,6.4967,5.8507,6.2207,7.0962,7.086,6.0417,5.5575,7.3873,5.6778,6.5775,6.9405,7.6178,6.1499,5.8001,7.0557,6.5957,6.3501,6.4057,7.4176,5.4786,5.9973,6.525,5.978,6.0529,5.4463,7.3236,7.083,6.1732,8.0576,5.5423,5.9295,5.9497,6.7251,6.9071,7.0456,8.5388,6.1742,5.3876,5.5686,6.2126,6.3794,9.3698,5.049,7.8149,7.9848,6.4542,5.5848,5.4594,5.4594,6.4148,8.5732,6.6887,7.1629,6.7514,8.7925,6.065,6.6534,5.2006,5.5261,6.7979,5.9558,8.6712,6.709,6.0094,5.7647,6.7838,6.34,6.0508,6.0983,5.4534,6.4795,6.7403,6.8869,7.6491,5.7688,9.4577,5.9841,6.8889,6.1459,6.2146,7.1639,6.344,5.8284,7.0598,6.993,6.2368,7.4429,6.0842,5.4695,6.9789,6.4744,5.4867,6.3834,7.0456,5.3765,7.3459,6.7079,6.9354,6.2712,7.8898,5.8224,6.9981,7.4065,7.6522,7.2033,6.527,5.3442,6.3268,6.2328,6.0812,7.5349,6.9759,6.1155,6.7646,6.0832,7.4368,6.9213,7.3408,7.3671,6.0326,6.7817,5.8577,6.7322,5.3836,6.1843,7.8928,5.3492,5.8365,6.0245,5.3978,6.709,8.7228,7.6229,7.8331,6.0134,7.1477,8.7137,6.9617,5.6293,6.7747,5.8406,7.1427,5.6161,6.4845,5.2866,5.1693,7.8301,8.0626,6.9081,7.9908,6.0963,5.3988,5.5059,6.5138,6.1752,5.9022,6.7261,6.8192,6.5229,5.0571,7.2448,8.6409,6.6948,5.8325,6.4785,6.1812,6.5917,5.8345,7.6168,7.2245,5.7455,5.8163,7.4318,6.5553,5.9983,5.79,7.5056,5.4129,5.1036,5.8224,7.5309,5.4321,6.7464,5.7405,7.0203,7.9484,6.157,6.1772,7.3125,5.8365,6.5907,6.6655,7.9332,6.6402,6.9789,6.5988,6.7474,6.1762,6.5361,5.0459,6.7413,10.388,6.2975,6.4987,6.528,5.9305,6.6857,6.53,7.358,6.4916,5.9103,6.9152,9.0099,6.1196,6.6301,5.6717,8.1091,5.7516,6.6139,6.0903,5.1996,6.071,8.6227,5.4443,5.7789,8.0657,5.9588,6.1307,6.3956,8.5984,5.7273,6.8161,6.0771,5.7192,6.6129,5.6283,5.7435,5.8021,6.2237,6.0801,6.4087,7.4813,6.1267,6.2641,6.6928,6.4562,6.2277,7.1841,7.912,7.8089,6.6079,5.7577,6.3177,5.5959,6.6918,6.3248,5.2724,7.3752,6.2449,7.5723,6.3915,6.0862,8.5752,6.1196,6.2945,6.2884,5.9548,6.3582,5.5605,4.9721,6.6807,6.1448,7.45,8.0141,5.5727,9.0837,5.884,7.7179,6.6523,6.1044,6.1833,5.3391,6.6392,6.7534,6.0801,6.6079,5.7657,5.879,5.9851,8.8936,5.9053,6.2884,5.8385,5.5767,7.8938,8.0424,6.7989,6.992,6.8768,5.4938,6.619,5.6171,5.9518,6.158,6.9829,7.4449,6.44,6.4603,6.3571,6.6402,6.3956,5.2623,6.0417,8.1617,8.2567,6.9132,9.1737,6.1408,5.5636,6.4724,10.459,6.8293,5.3462,5.6404,8.4888,5.9399,6.0105,6.6062,6.0772,6.6202,5.7589,5.393,7.2467,4.9077,6.1607,6.5307,5.1414,7.5361,5.9618,7.8543,6.6102,6.9364,9.3202,6.8061,6.5903,6.7932,5.1235,5.7858,6.4382,6.5356,6.3427,5.0141,6.6361,6.3278,6.2671,5.2766,6.3715,8.634,8.4579,5.8733,5.9996,6.5326,6.7007,5.925,7.198,7.1592,6.2492,6.4272,6.2244,7.2705,5.7341,5.6098,5.9847,6.821,6.2403,6.7146,8.1298,5.2697,6.471,8.0989,6.7912,9.0149,7.9905,6.6589,5.5014,6.291,7.4744,5.7331,8.2282,6.6808,6.9593,6.3457,5.0748,5.6824,5.922,6.4133,5.6873,7.8593,5.7391,6.9493,6.8867,6.6231,7.6614,7.6982,6.653,5.2786,5.4298,6.647,6.3248,9.17,6.111,5.9598,7.3203,6.0364,8.7563,6.2791,6.1896,5.924,5.7689,5.8355,6.4004,5.4228,6.9265,8.08,7.8046,6.5336,6.8718,5.747,5.4954,7.2059,6.5804,6.0643,5.924,6.1736,6.0394,6.1786,6.1915,6.109,5.6317,5.1822,7.1562,6.2681,5.9867,5.2329,9.8989,6.7962,8.1954,7.3998,6.1259,6.4252,6.8787,5.4775,6.3855,7.558,6.6341,6.9672,8.9502,5.6575,5.8823,7.1751,6.4024,5.6356,6.3616,8.3774,6.9672,5.9051,5.6953,5.6595,6.0672,7.3242,8.5256,7.8384,7.7767,5.3443,8.2431,6.2482,6.465,5.576,6.0155,6.3019,7.1751,7.6683,7.5898,7.4883,8.7434,5.4417,5.7092,7.7479,5.57,7.6733,6.7117,6.5535,7.4287,8.08,5.7072,6.0016,9.7816,7.2526,6.2721,6.112,5.9688,6.9115,9.9805,8.2949,8.8826,8.082,5.4447,5.204,6.2542,5.7977,6.4123,6.6719,8.0283,5.7589,6.7465,7.3282,5.5422,6.4342,5.5292,6.9891,9.4534,6.0324,5.9131,7.2357,5.9031,6.5048,7.0199,6.7624,7.4068,9.6354,8.1964,6.3586,7.7668,7.5142,8.8249,6.7683,5.8962,7.3561,6.9115,5.9399,5.7788,6.7882,5.7729,5.4238,6.2542,6.5426,7.1572,6.3964,6.0145,5.8385,7.6286,6.7335,8.45,7.8772,4.6143,8.1556,8.0114,5.5292,6.1935,5.8077,6.7455,7.009,7.4844,5.9658,5.9966,10.807,7.0627,6.8658,7.7111,7.2755,8.1218,5.6207,6.5655,5.7928,5.3771,7.6305,6.0444,5.9668,4.8599,6.6202,6.1806,6.5694,5.9568,5.7768,7.5987,6.2303,6.8678,6.8101,7.7031,6.7395,5.9459,6.5048,5.8843,6.9802,6.7136,6.1697,7.546,6.2492,6.0841,5.4566,8.628,7.6126,5.6356,6.0682,6.295,6.1955,6.1637,5.383,7.3352,7.4436,7.8702,8.3486,7.4197,7.2795,6.3119,7.3272,6.7793,6.9324,7.0249,6.4561,5.1662,6.7077,6.1269,6.3835,5.9399,6.3298,7.1094,6.0762,7.6256,5.7868,6.1368,6.3457,5.385,7.2129,6.0225,6.7325,5.5501,5.8475,6.8419,7.0329,7.9846,6.655,8.0751,6.7385,6.2781,5.8614,5.2717,6.7803,5.9022,7.0398,6.7504,6.2323,6.6231,6.1498,5.4228,6.5655,5.3512,7.6624,6.4819,7.2477,6.1528,7.0826,6.2562,5.3264,7.2318,6.3397,5.7231,9.3719,5.2428,7.373,5.6704,8.1715,6.2254,8.1616,5.7888,6.8469,7.3352,5.0698,5.4596,5.8862,6.4392,6.0056,5.4357,7.2894,9.0636,6.837,6.4044,6.823,6.8101,5.9936,8.3704,5.6396,6.7236,5.8494,5.3363,6.7475,7.7499,7.557,6.9553,5.741,7.2546,5.3502,6.4819,7.0766,6.9334,6.3576,6.3994,6.8678,6.6122,6.118,5.6436,5.5531,9.0119,6.4004,6.8578,5.921,7.5162,6.7992,7.1751,6.6818,6.8002,6.4491,6.5983,6.8419,5.5153,5.2458,6.5883,6.1567,6.7564,5.4109,6.2452,6.5336,6.5973,6.0901,7.1204,6.5684,6.2413,5.75,5.7609,5.9201,5.7987,5.9588,5.9419,5.4129,6.653,7.2447,5.5491,7.4346,5.3075,6.3636,5.748,8.5286,7.364,5.7231,5.9509,6.4282,6.6689,5.6396,6.1955,7.7976,4.8739,8.1914,6.5207,5.9091,6.1896,5.026,6.5655,6.3079,4.8788,6.7226,6.2741,6.8986,5.4964,6.4531,6.4113,7.1492,5.0499,5.7739,5.8276,7.6574,7.2407,5.0449,5.741,5.4308,5.6943,5.7072,5.6436,6.0434,5.7997,6.7126,6.3377,6.3377,5.7092,5.7778,6.5794,6.4571,5.9489,6.5525,5.208,6.3397,5.6138,6.3437,6.9454,5.5949,7.011,7.0607,6.3924,7.0299,5.9678,6.2532,6.1309,7.8573,5.925,5.8485,5.7609,5.2498,6.649,6.0016,6.8041,5.5024,6.5008,6.9682,6.9851,6.0076,6.105,7.7966,5.7878,5.2896,5.3741,6.6301,7.0498,5.5034,8.9273,6.5993,6.1478,7.8523,6.5784,6.4581,5.5103,6.7077,5.743,5.8186,8.1278,4.9246,8.1815,6.2999,6.285,5.9131,5.7301,6.5406,5.8266,7.0418,6.1627,8.7573,8.4311,7.0707,5.4218,5.923,5.744,6.7435,6.651,5.9767,7.2884,7.1065,6.5356,6.658,6.4223,5.7052,7.9279,7.2756,5.8554,7.4098,5.6536,6.6898,6.4283,4.6531,5.4029,7.1672,6.2323,6.9653,6.0334,5.5432,7.726,5.757,7.915,4.8918,7.5838,6.6689,4.6213,5.5849,5.9171,4.8938,6.7614,5.7629,4.8818,6.0434,5.1891,5.8684,4.854,5.9648,8.1994,7.9985,6.107,5.1822,7.1304,5.2508,6.1866,7.7788,6.0315,5.8216,5.9867,6.827,6.8131,6.2085,6.4581,5.3811,5.1702,7.8663,9.4734,6.9146,4.317,9.1591,6.0434,5.6913,7.9051,4.7794,5.9718,5.0032,5.7858,4.8888,6.4163,5.8554,4.8053,7.3551,7.3531,6.9514,6.1886,5.8316,5.7878,7.1552,7.1512,7.6167,6.2075,4.4274,7.2646,5.939,5.568,5.7898,4.7118,6.2005,5.2269,6.7395,6.9225,6.9782,6.3517,7.4178,5.3224,4.6601,7.2616,5.4169,5.5193,6.0444,4.9544,4.9654,5.0012,5.7968,7.1502,6.8817,6.1816,5.7997,4.5218,6.5655,6.1568,6.3765,7.6803,6.3318,6.5257,7.5918
"CD19",7.7373,7.3313,6.6675,6.7698,7.9249,13.107,8.4041,8.0378,10.504,8.2862,7.6158,6.5556,7.5441,9.492,9.0956,7.7167,6.265,8.2636,6.8872,7.9189,7.9179,8.9797,7.243,7.0267,8.6856,8.3349,7.8572,8.6545,7.9881,7.4854,6.9394,8.3911,7.7297,7.098,6.2374,9.7243,9.1493,8.0815,10.01,7.0348,7.4492,7.3619,7.2636,7.9485,7.6158,10.015,8.1718,6.9811,7.8667,6.9886,8.0233,11.263,6.5325,10.641,10.911,8.2646,6.9384,6.2023,8.2767,7.0348,10.025,7.2109,9.0354,7.9731,10.892,7.0699,8.8196,5.9424,7.4417,8.0534,6.8009,10.533,8.1487,7.4653,6.5531,8.6716,8.1216,7.2596,7.7839,6.9836,9.3058,8.5095,8.2897,9.4609,7.9104,11.573,7.4859,9.1161,9.0509,7.9631,9.4232,8.084,7.3554,9.4513,9.2491,6.958,9.4935,7.4347,7.0503,8.65,9.082,5.96,8.0995,8.3881,7.3283,8.6957,8.4322,8.8326,7.1978,10.763,6.6855,9.0981,8.9079,9.2125,8.1572,7.0543,6.109,7.4522,6.8767,6.4913,9.2928,9.3625,8.792,8.0027,7.1758,9.1302,8.4944,9.1829,9.8257,7.7784,10.111,7.8607,9.8899,6.4075,8.3549,10.832,6.8692,7.2099,7.8983,6.0468,8.4749,10.558,9.7133,9.6189,7.0824,9.1703,11.036,8.4714,6.3182,9.086,7.5596,8.3108,7.7528,7.8722,6.5405,6.105,9.5407,10.438,8.5943,10.069,7.3935,7.2942,7.53,9.643,6.7322,8.3805,8.382,8.1236,8.8346,5.9961,9.8046,11.799,9.359,7.5426,8.2054,8.0102,7.531,6.7212,11.549,9.3159,7.6038,6.8451,8.4784,7.3669,7.1437,6.5556,9.1016,6.5516,7.8853,7.8105,9.1588,6.8446,9.2095,6.7593,8.7729,9.6862,6.7929,7.373,9.923,8.5291,7.8165,7.6715,9.3806,8.4127,9.651,7.9887,8.7373,9.3796,7.666,6.3157,8.3805,12.69,8.0253,7.6976,7.8471,6.8366,8.644,7.9731,9.3219,9.0434,6.9881,10.444,10.073,7.8411,7.6033,6.7733,9.6129,6.6399,9.7303,7.1527,6.5455,7.4502,11.299,6.7668,6.3468,10.117,7.5381,7.1773,8.4839,10.444,6.7252,8.4252,6.6303,6.8346,7.6254,6.8692,7.808,6.522,7.4332,7.9134,8.7448,9.8658,7.0373,7.6299,8.2054,8.0042,8.3279,10.654,10.674,10.788,7.7287,7.6981,7.6635,6.951,7.945,8.4101,6.1035,10.267,7.5225,9.5989,9.3505,7.1281,10.797,9.9125,7.4999,7.1306,6.7593,7.9641,6.4266,5.6042,8.0524,6.819,8.4714,9.9471,6.3418,11.233,6.7563,9.4152,8.1783,6.6012,7.0699,5.9549,9.9526,8.5747,6.5877,7.0498,7.2119,6.8305,6.7608,10.442,6.952,6.531,6.7864,5.8471,9.0454,9.9225,7.6384,9.2085,8.363,6.7914,7.2676,6.8029,7.9766,8.4854,8.1392,8.8969,8.5687,7.532,7.9003,7.5667,7.5029,5.7713,7.4763,10.912,11.185,7.7884,11.134,8.0534,6.386,7.3223,13.072,7.5416,7.1216,6.1612,9.7953,6.3658,6.7763,9.269,6.6844,8.6158,6.1022,5.9194,10.321,6.4127,7.0879,8.0186,6.241,9.0623,5.8874,9.9111,9.4527,9.267,11.109,8.5879,7.3765,7.9887,5.8725,6.8661,8.501,7.712,7.6511,6.213,8.9015,8.5429,7.3595,5.7456,7.745,10.436,10.56,7.6451,7.5772,9.0862,9.0353,7.4074,8.8326,8.3202,8.4471,7.1038,6.7633,8.9314,6.964,6.185,8.2024,8.6967,8.8915,8.2164,11.037,6.0642,8.9414,10.723,7.9597,11.079,9.7543,7.738,6.3498,7.1218,9.5077,7.2227,10.144,6.998,7.4164,8.4471,6.1012,7.739,6.5536,8.7626,7.745,10.697,7.8558,8.4051,8.7746,8.2373,8.9174,10.13,9.8532,6.6195,6.196,7.8538,8.3961,10.108,8.6618,8.5679,9.4537,8.7007,9.9711,8.6458,10.323,6.7273,6.6904,9.6115,8.7027,6.3368,9.7533,10.142,9.1072,9.0932,9.3788,6.5066,7.3365,8.9184,8.6418,7.4174,6.7613,7.4973,7.6951,7.0998,7.5353,6.9281,7.3545,6.0033,8.2793,7.8538,6.8202,7.0439,11.822,7.6222,10.091,10.204,9.0223,7.5602,8.5669,6.9041,7.6881,9.5386,9.288,8.1145,11.6,6.3978,7.3295,8.3232,7.1148,6.958,8.53,11.044,9.0593,6.7583,6.8731,6.1431,6.5825,8.5569,11.285,9.222,9.6205,6.7663,11.276,7.736,8.0166,6.9301,6.5456,8.9764,9.4118,10.075,8.9164,11.105,11.531,5.9743,6.8891,9.4757,8.2723,9.9071,8.8236,7.1298,9.291,9.9141,6.7503,6.8122,11.58,8.3941,7.2706,6.3069,7.4973,9.236,11.931,9.7763,10.691,9.6954,7.3984,7.9797,10.575,6.8122,7.6192,7.9727,10.016,7.3196,8.2333,8.9005,6.946,6.9001,7.6741,7.9427,10.966,7.2367,7.765,9.6545,7.1248,8.1135,8.6108,9.3808,9.5037,10.797,10.128,8.2553,10.714,7.1068,9.1441,9.6894,6.7353,8.503,9.9571,8.3742,6.7543,8.3941,6.6694,6.6335,6.6974,9.1122,8.463,6.8492,6.8602,6.5865,9.7404,8.1175,10.644,10.657,6.8681,8.8835,10.452,6.1671,7.6401,7.0609,7.1628,8.0716,9.2979,6.7064,8.464,13.129,9.224,11.014,9.1581,9.3868,10.664,7.5373,6.6624,8.1435,5.9903,9.1362,7.0189,6.5136,6.2759,8.2753,6.8632,8.4531,6.9381,6.5605,10.164,7.5343,8.8835,7.3375,9.1701,7.9377,8.6867,10.597,6.8891,9.5167,7.005,8.476,8.468,6.8142,6.5516,7.706,11.052,9.3339,6.238,7.6002,6.8751,6.7553,8.1115,6.949,9.248,8.3971,9.3249,10.012,9.5356,9.0343,7.746,8.51,10.036,8.4121,8.4111,8.0246,6.0412,7.718,6.987,7.8299,7.6841,7.1488,8.6997,7.2127,8.9614,7.4354,6.971,6.973,6.6265,8.0596,7.3964,7.5802,6.1371,6.6065,8.506,8.0466,9.6395,7.4014,8.6408,8.8066,8.3462,6.6854,6.21,8.0116,7.0449,7.9637,8.0546,7.1548,7.7779,6.7243,6.5935,7.8099,6.7643,9.5626,7.5183,8.8326,9.248,8.1704,6.982,7.8678,9.4717,7.771,6.5176,12.19,6.6964,10.535,7.6661,10.348,7.2087,9.4907,7.4094,8.525,10.552,6.6195,7.4064,7.4204,8.1944,6.7213,6.3978,8.486,11.722,8.6248,6.9271,7.3815,8.47,7.6831,9.5956,7.0399,6.977,6.4287,6.8262,7.9178,10.187,9.4268,8.3063,7.4674,8.2014,6.2829,9.6854,9.0662,8.7037,7.5882,7.3915,8.9224,8.3003,6.4427,6.7343,6.0742,11.619,7.9547,8.7716,6.7753,9.4228,7.5642,9.8772,10.638,9.9051,8.3272,7.9587,8.6089,6.3378,6.5965,7.6911,7.737,8.0985,6.981,7.1648,8.5619,6.4497,6.7443,8.8705,7.6881,10.353,7.1208,7.1508,7.3056,6.0283,6.3019,7.3056,6.218,8.3252,9.5256,5.7886,8.3792,6.6634,7.2716,7.0948,10.802,8.3053,6.8612,8.3043,7.2067,7.2986,7.8339,7.3245,10.027,7.4064,9.8962,7.6651,7.6631,7.6251,6.3149,7.8299,8.1285,5.8944,10.023,7.708,8.2713,6.8082,7.9287,8.2873,9.6045,5.7366,6.4497,7.1717,10.841,9.9311,6.0952,8.8985,8.4461,6.4157,7.005,7.8079,9.289,8.2124,7.9367,6.9001,8.3891,7.1458,6.6854,8.9574,8.8525,9.8572,7.1408,7.9048,7.8279,7.2746,9.2151,8.7726,6.6245,8.1844,9.4677,8.3812,8.9354,7.6222,7.6162,7.2566,11.119,6.7453,6.5905,9.3099,6.1721,7.6881,7.1528,8.514,9.1102,7.2796,8.6518,8.1075,6.6484,8.2533,9.8083,7.7899,7.715,7.1897,8.522,8.6937,7.6601,10.389,8.0566,7.2407,9.0283,8.3522,7.9208,6.6364,8.4411,8.4381,7.4694,9.6065,5.9543,9.9411,7.5113,7.3645,6.9101,7.6072,7.3435,10.281,9.0992,6.8212,11.663,10.07,8.7547,6.6584,7.1458,6.7693,10.459,8.1475,6.6544,8.9204,8.5389,9.995,9.3229,8.6368,7.8359,10.05,8.9024,9.0782,8.5509,6.8372,7.727,8.4221,6.5266,7.4663,9.4497,8.6947,10.0449,6.8771,7.4254,10.034,8.1025,9.5156,6.6594,7.9028,7.9627,6.0991,6.982,6.4936,5.7616,8.8206,8.1634,6.3168,8.2982,7.1178,7.9807,6.0562,7.1298,12.31,10.2557,7.705,6.0402,8.7217,8.1045,6.983,9.4747,7.1647,7.5552,8.459,10.1878,9.5366,8.0785,6.8242,6.6394,6.2599,9.5865,12.7564,9.0582,5.9134,11.2933,6.4876,7.705,10.4444,7.1288,8.7826,6.6374,7.755,6.4197,8.7506,7.3695,5.8405,9.5486,10.5902,8.51,7.6032,5.8634,6.8182,8.2074,8.9514,10.3915,7.735,5.7825,10.4814,8.4231,8.8785,6.5485,6.1471,8.3192,6.8451,8.487,9.6575,9.3688,8.9903,9.986,7.734,6.6055,10.3386,6.6794,8.5809,7.0159,6.6184,6.8701,6.6264,8.3122,9.1511,9.7533,7.6701,7.8199,5.454,7.729,9.4367,8.1005,10.5203,9.4877,8.4331,9.9601
